p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-33.47,-77.51,5.67,0.76,-3.49,-55.9,36.26,22.22,28.26,29.05,উ
-38.51,-79.88,-0.15,-3.37,-6.58,-53.22,64.89,21.25,26.97,28.31,উ
-36.72,-78.28,2.29,-1.9,-5.67,-53.89,52.04,22.4,28.15,29.17,উ
-35.69,-77.6,3.32,-0.92,-4.82,-54.45,46.92,22.44,28.61,29.49,উ
-30.33,-75.62,9.59,4.04,-0.56,-58.76,22.78,22.69,29.24,29.68,উ
-29.51,-73.69,11.41,5.47,0.45,-58.78,18.16,23.18,30.0,30.4,উ
-29.09,-74.47,11.28,5.52,0.47,-58.13,21.39,23.32,30.05,30.23,উ
-35.48,-78.1,3.85,-0.53,-4.35,-53.88,44.76,23.04,29.04,29.8,উ
-34.74,-77.16,4.23,-0.42,-4.44,-53.56,38.91,23.6,29.33,30.01,উ
-32.04,-76.36,11.83,6.49,1.0,-65.25,-1.53,16.43,24.79,26.29,উ
-31.96,-75.14,12.67,7.26,0.64,-67.93,-27.05,10.73,20.32,22.89,উ
-26.47,-69.15,11.86,5.15,0.8,-54.4,28.04,28.45,34.36,33.56,উ
-34.92,-68.49,-4.98,-8.6,-9.78,-40.16,66.12,32.56,35.49,34.75,উ
-28.05,-66.34,6.75,0.79,-2.53,-47.79,40.97,33.07,37.31,35.79,উ
-20.48,-56.39,9.51,2.17,-0.6,-42.47,42.42,42.92,45.46,42.17,উ
-32.98,-74.81,8.25,3.46,-1.46,-59.73,15.9,20.14,27.41,28.32,উ
-24.81,-55.48,23.63,15.58,7.62,-59.14,-7.8,21.11,30.06,29.51,উ
-23.37,-55.94,20.96,13.34,5.95,-61.28,-6.82,21.54,30.35,29.93,উ
-20.29,-52.01,22.24,13.83,6.29,-58.85,-0.73,26.75,34.55,32.95,উ
-16.01,-46.08,18.4,9.59,4.37,-47.88,15.55,38.98,43.95,40.27,উ
-16.88,-46.57,23.48,14.72,7.5,-56.74,1.41,29.48,37.01,34.45,উ
-26.42,-57.85,11.43,4.96,-0.54,-50.9,9.0,28.43,34.78,34.01,উ
