p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-44.57,-8.88,32.56,32.69,21.1,-67.12,-10.2,14.3,32.01,32.43,ই
-41.98,-4.82,38.56,39.16,25.73,-80.51,-19.14,3.63,24.81,27.43,ই
-41.19,-5.42,37.7,38.1,25.11,-77.33,-16.77,6.62,27.03,28.66,ই
-26.07,9.62,52.26,47.96,33.42,-76.09,-12.54,17.92,38.7,34.1,ই
-25.86,9.48,52.24,48.32,33.64,-75.75,-11.91,18.4,39.44,34.55,ই
-23.01,10.82,50.29,45.14,32.41,-67.85,-4.99,31.21,48.76,40.43,ই
-19.01,16.14,55.17,48.77,35.33,-70.29,-6.39,32.81,51.68,41.44,ই
-30.95,3.19,40.18,36.93,25.52,-62.95,-2.78,28.76,44.94,40.08,ই
-31.15,2.78,37.94,34.62,24.11,-59.2,0.29,32.07,46.95,41.79,ই
-36.48,0.52,39.35,37.29,24.73,-70.42,-10.45,16.54,34.81,33.58,ই
-35.75,1.1,39.77,37.81,25.01,-70.51,-10.18,17.13,35.48,33.96,ই
-35.45,1.37,40.04,37.65,25.09,-70.47,-9.8,17.68,35.78,34.27,ই
-34.97,2.34,41.17,39.02,25.94,-71.31,-10.17,17.16,35.51,33.95,ই
-36.82,0.52,39.72,37.92,25.08,-72.15,-11.64,14.75,33.43,32.89,ই
-36.81,0.32,39.61,38.01,25.18,-72.15,-11.46,14.72,33.35,32.79,ই
-37.52,-0.54,38.48,37.17,24.47,-71.91,-11.58,14.59,33.13,32.68,ই
-38.3,-1.06,37.58,36.14,23.56,-71.99,-11.66,14.32,32.8,32.51,ই
-42.69,-6.45,31.06,30.88,19.7,-65.41,-7.79,17.43,34.06,33.8,ই
-31.34,-0.86,28.83,25.95,17.72,-46.53,10.18,41.43,53.21,47.59,ই
-35.06,-3.54,28.33,26.02,17.4,-49.38,5.95,35.38,48.13,44.09,ই
-26.05,5.38,36.7,32.17,23.38,-52.13,7.46,42.77,55.63,48.0,ই
-26.24,4.09,33.87,29.34,21.28,-49.09,9.56,44.43,56.51,49.1,ই
-27.05,3.43,33.02,28.72,20.65,-48.99,9.48,43.93,56.03,48.74,ই
-21.49,11.65,46.14,41.28,30.17,-61.81,0.33,37.21,54.2,44.42,ই
-19.11,14.6,47.83,42.7,31.29,-63.41,0.14,38.56,54.44,44.74,ই
-17.88,17.81,56.14,51.1,35.97,-75.32,-11.08,23.24,44.44,36.72,ই
-21.12,14.28,52.08,48.01,33.5,-74.45,-10.62,21.67,41.76,35.9,ই
-21.06,14.74,52.97,48.59,33.75,-75.58,-11.62,20.09,41.12,35.36,ই
-16.72,-13.34,32.8,21.26,11.44,-43.17,16.18,62.99,63.67,51.68,ই
-13.31,-8.52,35.49,23.39,13.61,-45.3,16.4,66.59,66.5,53.56,ই
-17.31,-14.17,41.82,31.42,21.42,-50.21,0.25,58.57,63.8,49.35,ই
-14.86,-9.51,34.74,24.96,19.03,-41.22,15.15,67.64,71.15,57.67,ই
-9.21,-1.22,33.94,23.57,18.95,-40.19,21.1,74.04,75.87,61.11,ই
-8.79,3.62,40.35,29.5,23.21,-45.94,16.97,73.58,74.95,57.51,ই
-13.67,-0.73,37.83,27.06,18.99,-45.32,15.28,66.82,69.94,56.12,ই
-22.93,-6.46,49.92,38.8,22.92,-61.82,-3.13,43.94,54.09,43.0,ই
-23.45,-9.72,39.95,30.01,18.19,-51.28,6.87,51.88,58.72,47.98,ই
-22.54,-8.04,36.46,27.19,16.84,-46.64,11.47,55.41,61.07,50.56,ই
-27.43,-2.04,35.48,27.34,15.61,-47.67,9.89,48.64,56.43,47.31,ই
-23.85,-6.36,31.75,25.54,17.07,-46.89,15.58,52.91,61.09,54.12,ই
-28.37,-10.89,22.32,18.74,15.16,-42.45,17.07,51.26,59.15,53.75,ই
-28.43,-8.3,28.25,23.36,18.11,-49.87,10.6,47.95,57.25,50.82,ই
-20.75,-5.92,34.6,28.14,23.17,-51.85,10.34,53.57,62.74,54.05,ই
-8.33,-2.03,36.65,26.31,22.2,-31.39,16.66,60.71,65.67,56.6,ই
-6.0,-3.17,35.51,25.11,21.4,-27.56,18.14,61.13,66.6,57.64,ই
-7.16,4.51,46.68,34.66,29.24,-40.5,10.24,60.89,67.73,56.3,ই
-20.78,0.51,33.08,26.17,19.45,-38.17,8.35,44.02,53.5,47.89,ই
-38.83,-4.7,37.87,32.78,20.91,-59.9,-18.51,6.77,22.98,26.17,ই
-23.04,-3.53,27.01,21.94,15.43,-32.46,14.74,47.87,53.49,50.06,ই
-17.62,-8.84,27.45,20.5,14.96,-35.81,18.34,55.2,58.64,50.34,ই
-19.9,-35.18,35.71,29.2,21.86,-42.68,13.23,48.2,56.02,49.0,ই
-23.71,-17.61,36.31,29.48,21.42,-43.73,5.87,42.74,52.57,46.39,ই
-27.19,-11.0,18.17,9.3,4.32,-48.9,-3.14,29.04,37.36,38.21,ই
-28.51,5.38,32.63,24.51,17.89,-48.73,-1.61,30.31,40.71,38.63,ই
-20.47,7.9,25.28,16.26,10.3,-34.88,17.66,52.09,54.4,47.7,ই
-22.0,1.71,36.96,24.81,16.72,-41.45,6.6,53.94,55.64,47.17,ই
-26.4,0.24,52.46,37.81,26.76,-54.25,-0.25,48.44,52.2,42.19,ই
-19.87,-5.9,57.64,43.59,35.46,-58.53,-8.45,55.38,63.1,49.33,ই
-17.01,-3.49,60.99,44.1,36.53,-40.15,-3.97,62.41,62.89,47.9,ই
-13.71,-3.92,61.98,43.63,36.93,-38.25,-3.9,66.02,65.16,48.88,ই
-13.85,-2.32,59.6,42.83,38.75,-38.14,0.4,67.65,68.76,52.38,ই
-15.25,-2.41,58.04,42.68,39.46,-38.22,2.26,68.11,69.99,53.53,ই
-5.71,-1.22,40.75,26.47,25.28,-28.5,18.43,73.2,73.23,59.95,ই
-30.89,-19.93,43.74,32.15,26.42,-23.87,0.34,35.0,46.08,39.87,ই
-25.46,-6.47,55.1,40.88,33.73,-37.69,-2.54,44.38,53.84,42.92,ই
-21.54,-2.6,54.66,39.94,33.53,-37.3,0.58,52.18,58.25,45.63,ই
-16.24,-1.18,46.08,32.42,28.79,-31.77,8.89,59.4,63.5,51.65,ই
-13.51,4.82,47.92,34.23,30.78,-34.13,9.58,65.57,67.77,54.16,ই
-24.54,-2.11,52.23,38.38,31.73,-36.11,-0.56,44.22,52.14,40.94,ই
-19.51,-9.14,47.76,34.17,29.44,-33.97,3.65,55.17,60.45,48.84,ই
-11.55,-7.04,35.41,23.42,21.69,-25.3,17.52,63.93,67.83,58.35,ই
-10.94,-1.71,38.11,25.75,24.01,-27.91,16.44,66.3,69.12,57.64,ই
-10.58,1.56,39.17,26.69,25.0,-29.05,16.12,67.12,69.41,57.3,ই
-9.31,5.07,39.86,27.13,25.67,-29.81,16.58,69.9,71.57,57.95,ই
-7.88,4.16,35.79,23.56,22.55,-26.23,20.03,70.11,71.56,59.61,ই
-11.06,3.92,38.96,26.44,24.64,-27.75,16.32,66.69,68.68,56.62,ই
-14.85,3.97,43.61,30.68,27.23,-31.05,11.08,62.0,65.07,53.05,ই
-20.08,4.62,49.54,35.93,30.61,-35.89,4.27,56.4,60.54,47.77,ই
-28.18,-9.07,37.11,25.59,20.56,-25.43,4.79,42.8,49.76,42.77,ই
-21.1,-4.83,34.41,24.01,20.8,-25.08,15.77,56.09,60.75,51.61,ই
-36.65,-1.83,48.84,38.41,29.7,-44.67,-6.24,30.57,43.16,36.32,ই
-28.9,0.13,43.05,32.14,26.23,-39.49,4.31,46.18,53.78,44.73,ই
-30.51,-5.16,33.26,23.5,18.71,-29.17,10.11,44.3,50.3,43.86,ই
-43.35,-8.87,39.67,30.85,23.92,-43.62,-2.96,28.42,41.03,36.18,ই
-13.55,12.29,42.32,30.24,27.21,-41.79,14.06,67.89,70.51,56.85,ই
-12.16,11.91,38.69,27.27,25.7,-37.78,18.13,70.74,72.54,58.93,ই
-10.99,12.94,38.56,27.14,25.54,-37.6,18.68,71.97,73.3,59.26,ই
-10.58,1.69,37.99,25.44,19.22,-40.35,14.96,63.65,65.4,52.7,ই
-19.76,-12.69,43.75,33.3,24.59,-41.26,-0.25,52.55,62.45,49.05,ই
-19.1,-18.7,34.24,26.45,21.9,-32.95,8.85,56.52,65.55,51.99,ই
-25.54,-10.1,54.7,45.72,35.22,-51.75,-13.35,39.26,57.02,42.07,ই
-25.52,-14.82,46.7,37.38,29.35,-50.88,-2.82,45.87,59.24,46.27,ই
-22.59,-13.97,46.87,37.16,29.74,-49.22,-0.59,50.65,62.67,48.41,ই
-14.38,-4.11,52.23,40.67,34.61,-53.62,2.97,64.09,73.37,54.61,ই
-20.62,-9.26,51.05,41.46,33.33,-54.45,-0.44,52.37,64.61,48.0,ই
-24.54,-16.66,38.7,30.65,24.27,-44.5,7.76,50.29,60.98,49.32,ই
-27.8,-11.54,51.64,43.28,30.93,-60.29,-15.08,29.33,47.91,37.25,ই
-22.62,-3.63,56.48,46.89,36.28,-62.25,-6.26,43.44,60.0,43.82,ই
-12.49,7.52,63.37,51.72,42.6,-65.47,-5.09,61.04,73.63,48.37,ই
-28.16,-3.33,60.96,53.45,38.01,-73.29,-18.85,18.74,44.79,32.85,ই
-24.09,-0.34,59.45,50.25,37.32,-66.53,-10.69,35.72,54.87,39.48,ই
-39.06,-18.6,35.98,32.0,22.2,-47.84,-2.56,28.71,43.39,37.53,ই
-33.86,-10.76,43.22,37.15,26.91,-52.3,-3.21,32.86,48.15,39.45,ই
-26.66,-10.94,29.58,23.01,17.24,-31.66,13.43,47.91,56.99,48.27,ই
-7.93,10.17,36.56,26.06,23.89,-36.71,21.71,71.56,76.9,61.49,ই
-6.93,11.48,42.53,37.98,28.71,-27.81,2.37,44.05,58.76,46.2,ই
-14.06,-3.08,60.98,50.15,38.65,-35.86,-8.65,56.7,63.95,44.63,ই
-18.09,-2.31,56.74,46.02,39.61,-49.42,-8.57,58.67,72.06,51.87,ই
-17.8,-8.2,53.07,41.5,33.84,-32.62,-6.28,52.37,63.34,48.51,ই
-20.79,-14.62,52.48,42.59,34.19,-28.11,-3.43,45.35,58.73,45.52,ই
-28.75,-23.35,43.39,39.35,30.38,-22.06,-1.73,34.34,48.06,40.76,ই
-23.9,-7.65,55.25,45.55,35.46,-35.44,-7.29,41.07,56.64,43.23,ই
-39.77,-8.09,59.79,54.74,38.49,-50.67,-26.7,1.76,30.51,26.13,ই
-6.91,-7.92,28.61,20.08,18.8,-17.04,19.44,68.33,72.34,60.29,ই
-14.09,-5.17,45.32,35.7,30.62,-29.26,3.71,60.53,69.0,53.6,ই
-17.34,-16.58,21.89,16.56,12.75,-8.22,20.35,52.78,58.35,51.17,ই
-38.87,-20.3,30.82,27.71,18.89,-17.1,-2.66,26.89,39.33,35.91,ই
-30.39,-16.29,30.41,26.31,18.56,-15.62,5.22,36.84,46.86,41.57,ই
-33.34,-13.17,35.32,30.74,21.91,-21.44,-0.71,32.06,44.2,38.75,ই
-20.9,-1.15,40.63,33.38,26.43,-25.61,8.62,51.6,60.77,49.96,ই
-28.99,-12.61,32.08,27.53,20.04,-18.04,5.63,39.44,49.13,42.39,ই
-23.38,-3.42,39.67,32.18,24.04,-26.95,3.48,45.67,55.97,46.52,ই
-45.26,-14.92,40.76,38.68,26.3,-36.68,-15.31,12.98,30.37,28.39,ই
-41.33,-13.33,39.56,36.55,25.3,-31.36,-9.61,20.95,36.5,32.81,ই
-26.62,-7.22,37.48,32.58,25.66,-25.28,5.45,43.35,54.97,46.71,ই
-33.6,-11.11,30.01,17.72,-1.75,-30.83,4.56,36.86,43.17,40.08,ই
-31.29,-9.66,31.04,17.4,-4.92,-29.67,5.67,37.96,43.3,42.11,ই
-38.77,-22.27,6.6,21.4,18.07,-40.46,6.47,33.69,47.52,44.59,ই
-35.47,-6.59,25.85,11.57,6.75,-46.77,8.74,37.24,38.57,39.7,ই
-31.97,3.43,36.56,21.93,15.11,-52.21,10.04,46.39,45.07,40.97,ই
-18.99,4.44,39.41,21.69,15.12,-30.56,12.58,51.29,48.57,42.89,ই
-12.33,-13.36,49.35,31.8,27.73,-21.6,7.05,66.58,61.29,50.51,ই
-19.3,-28.28,48.05,32.46,27.86,-26.42,-12.8,52.61,55.81,46.44,ই
-21.91,-24.32,51.79,36.32,30.21,-29.59,-12.38,50.07,54.0,44.16,ই
-29.58,-26.53,51.52,35.92,28.49,-31.16,-15.29,35.58,43.9,37.29,ই
-31.04,-24.49,50.42,34.5,26.01,-31.67,-15.06,33.3,42.78,36.92,ই
-29.56,-28.46,46.19,30.35,22.68,-29.88,-10.37,35.75,43.15,37.32,ই
-24.83,-27.06,45.57,30.35,24.23,-32.09,-10.12,42.99,48.18,40.88,ই
-26.68,-22.14,46.74,32.31,26.57,-36.19,-5.93,50.4,53.84,43.89,ই
-23.13,-20.02,47.99,32.75,27.27,-33.92,-2.55,53.28,56.16,45.39,ই
-21.86,-17.03,49.26,33.67,28.51,-36.15,-2.11,55.65,57.69,46.15,ই
-22.25,-12.35,50.13,35.2,29.96,-37.21,0.4,57.48,58.91,46.46,ই
-21.22,-8.03,52.02,37.11,31.6,-39.16,4.48,60.83,61.6,48.26,ই
-20.11,-6.17,51.68,37.04,31.56,-41.97,0.78,59.26,60.67,46.62,ই
-20.22,-1.19,54.21,40.06,33.96,-46.14,0.81,59.96,61.92,46.73,ই
-30.11,4.31,63.84,49.24,39.04,-57.11,-10.65,37.93,49.14,36.89,ই
-24.92,-0.96,49.24,34.97,28.34,-42.11,1.63,49.34,54.42,43.64,ই
-27.68,-3.04,51.2,37.67,31.19,-43.03,-0.03,45.14,52.61,42.16,ই
-34.09,-5.67,50.86,37.73,29.72,-42.39,-4.26,34.4,45.36,37.56,ই
-37.25,-3.74,55.14,41.59,31.94,-48.73,-11.51,25.23,40.08,33.01,ই
-31.58,-1.19,54.35,41.16,32.85,-46.49,-4.56,37.51,48.09,39.33,ই
-33.75,-5.64,50.81,38.4,30.4,-44.38,-4.19,34.89,45.41,37.48,ই
-39.75,-10.36,51.03,40.02,31.38,-46.24,-6.36,26.47,40.95,34.5,ই
-39.64,-12.07,48.92,37.67,29.21,-44.0,-9.17,24.01,38.34,32.87,ই
-40.23,-26.42,28.87,21.5,16.83,-19.33,4.21,28.71,38.71,35.26,ই
-37.89,-18.47,35.49,25.34,19.14,-27.64,0.7,30.95,40.92,36.24,ই
-38.01,-10.15,41.06,30.61,23.33,-34.84,-1.53,30.49,41.54,36.12,ই
-29.02,-4.19,43.17,25.45,15.5,-39.47,4.63,39.38,39.24,35.54,ই
-34.32,-3.58,37.29,8.13,-2.55,-42.41,2.49,31.49,30.9,35.87,ই
-33.7,-16.89,19.02,8.85,10.87,-58.53,-0.74,27.41,33.79,37.68,ই
-27.23,-11.95,51.95,38.45,31.77,-55.93,-4.91,48.87,53.06,43.61,ই
-26.99,-10.21,45.19,30.99,23.96,-50.94,-1.79,47.74,50.34,41.91,ই
-26.12,-0.08,50.62,37.8,30.14,-50.7,0.84,47.9,49.62,40.38,ই
-37.42,-1.84,51.6,39.33,31.01,-55.68,-8.22,29.66,38.73,33.74,ই
-46.71,-4.61,51.07,41.2,32.06,-65.72,-17.57,9.9,25.97,25.28,ই
-32.99,-6.69,34.69,25.25,20.99,-34.19,8.06,43.43,47.63,41.19,ই
-27.9,2.69,34.28,24.13,19.53,-32.71,13.51,51.7,52.19,44.47,ই
-35.97,8.3,49.24,37.75,28.8,-52.5,-5.08,35.1,40.77,35.7,ই
-29.45,-4.45,51.28,39.8,33.23,-49.06,-6.77,48.01,53.89,40.73,ই
-35.1,-20.0,41.34,32.04,26.28,-42.85,0.04,42.9,49.24,39.19,ই
-35.34,-11.35,48.67,35.91,29.3,-44.68,-6.58,38.06,46.25,36.72,ই
-23.37,-2.09,45.04,32.19,28.05,-41.23,4.16,57.25,59.25,45.83,ই
-22.97,4.22,51.38,37.9,32.69,-48.35,2.75,60.09,61.78,46.82,ই
-23.64,6.18,50.81,37.42,32.07,-47.3,3.94,58.75,60.44,45.57,ই
-22.18,11.94,55.72,41.9,35.53,-54.14,2.96,62.21,63.55,46.87,ই
-38.26,-7.17,44.98,33.21,26.18,-40.94,-5.22,33.45,42.48,35.16,ই
-28.43,-6.39,48.31,36.27,29.92,-45.11,0.22,49.58,54.59,43.25,ই
-32.49,-5.72,49.61,37.22,30.58,-45.38,-2.04,41.63,50.0,40.17,ই
-32.61,-2.91,49.47,36.71,29.95,-45.66,-1.03,42.18,50.16,40.42,ই
-28.55,4.21,56.26,42.74,35.35,-53.2,-1.66,48.91,55.26,42.2,ই
-31.36,7.05,60.88,46.84,37.44,-59.85,-5.71,40.68,50.09,37.85,ই
-37.94,6.48,62.83,49.83,38.94,-64.8,-11.16,24.47,40.22,31.4,ই
-26.27,0.56,43.02,31.32,26.38,-40.4,10.5,53.11,57.42,46.09,ই
-18.46,-4.82,31.95,21.42,18.28,-20.32,19.39,57.76,60.31,50.23,ই
-12.65,10.46,43.36,31.97,28.36,-31.49,19.69,70.46,71.06,56.72,ই
-29.71,-24.47,19.72,12.53,9.66,-5.31,16.7,39.06,43.98,39.09,ই
-15.06,14.56,46.4,33.15,28.64,-33.55,15.32,65.02,65.8,52.05,ই
-25.71,17.56,58.18,43.29,35.03,-48.44,0.96,49.98,56.36,43.34,ই
-27.76,8.43,48.23,36.42,30.99,-34.6,8.68,48.95,54.96,43.39,ই
-20.03,11.0,43.21,30.67,25.63,-32.64,12.87,56.07,58.84,47.64,ই
-20.44,10.67,42.54,30.0,24.6,-32.22,12.6,55.05,57.97,47.04,ই
