p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
3.31,19.58,33.25,25.27,-33.08,-83.35,-0.79,30.34,38.33,43.27,ঐ
-2.81,15.54,30.57,21.74,-35.08,-88.82,-0.61,29.37,37.85,49.09,ঐ
-7.41,6.5,20.85,11.44,-25.54,-77.27,3.26,31.87,39.85,58.58,ঐ
16.96,10.54,26.71,15.82,-25.16,-90.69,-0.27,29.77,37.97,52.22,ঐ
14.34,15.58,26.11,17.45,-20.99,-87.79,0.82,30.06,37.82,45.45,ঐ
14.43,27.56,35.14,25.08,-15.9,-81.46,4.64,37.12,43.9,44.57,ঐ
14.08,28.86,37.02,26.74,-15.59,-80.24,3.36,36.34,43.25,43.03,ঐ
-5.71,30.42,38.2,27.97,-15.32,-68.31,4.16,37.4,43.13,41.56,ঐ
-2.6,29.57,38.47,28.69,-14.8,-71.97,3.27,37.25,42.6,41.5,ঐ
-4.06,31.78,40.07,27.28,-23.03,-72.52,2.18,36.94,41.58,48.85,ঐ
-11.34,33.33,41.42,29.13,-20.26,-64.85,5.2,41.86,44.88,46.97,ঐ
-11.35,34.32,42.33,29.41,-20.15,-62.1,5.08,42.84,45.29,46.45,ঐ
-8.6,38.2,45.58,32.32,-19.02,-62.56,5.71,45.06,45.91,43.14,ঐ
-6.56,41.34,47.64,35.19,-11.97,-62.04,11.16,54.62,52.95,43.22,ঐ
-5.13,41.9,45.97,32.36,-14.99,-60.86,14.06,59.01,55.67,48.36,ঐ
-7.49,39.5,48.59,35.31,-14.32,-66.0,7.24,51.73,51.33,43.31,ঐ
-4.48,41.7,47.89,34.44,-13.58,-61.62,10.93,56.18,53.83,44.53,ঐ
-7.73,38.67,50.25,36.34,-18.91,-70.48,0.93,42.32,42.97,40.48,ঐ
-6.44,33.39,53.13,39.89,-27.47,-88.59,-19.02,12.11,22.87,27.8,ঐ
-10.08,33.58,50.92,38.23,-26.09,-85.85,-14.1,18.91,26.3,30.97,ঐ
-20.52,24.6,39.12,28.17,-31.14,-81.31,-7.22,22.56,27.42,38.05,ঐ
-22.06,23.46,39.25,29.4,-31.71,-84.35,-9.81,18.61,25.05,36.05,ঐ
-32.93,11.07,28.11,20.86,-40.52,-104.75,-18.02,3.81,12.68,32.75,ঐ
-26.82,9.88,25.19,-1.4,-56.02,-94.95,-15.51,8.14,18.6,58.47,ঐ
-30.33,11.04,22.3,3.91,-40.96,-91.5,4.52,32.14,30.92,58.69,ঐ
-36.71,17.69,27.06,9.43,-31.24,-68.94,8.08,38.94,35.47,55.29,ঐ
-30.58,23.81,32.31,13.75,-25.87,-65.7,9.26,43.6,38.2,51.45,ঐ
-30.02,25.38,33.26,14.79,-24.46,-64.7,10.69,45.95,39.82,51.68,ঐ
-24.71,30.56,38.93,18.78,-22.6,-66.02,8.77,46.72,39.28,47.58,ঐ
-23.76,31.11,43.44,22.51,-26.56,-75.0,0.57,37.63,32.6,43.12,ঐ
-25.16,28.36,42.78,20.77,-29.76,-78.8,-4.45,29.7,27.23,38.45,ঐ
-23.94,28.82,42.43,19.5,-29.6,-75.97,-4.61,30.21,26.94,37.33,ঐ
-21.59,30.51,44.87,21.64,-26.67,-75.52,-4.14,31.61,27.7,36.35,ঐ
-23.44,30.08,43.9,21.25,-26.14,-76.76,-3.19,32.71,28.51,36.97,ঐ
-32.63,19.77,32.02,13.28,-29.32,-76.3,0.14,30.41,27.89,41.81,ঐ
-28.68,5.96,23.37,7.58,-47.04,-102.66,-10.34,12.63,17.06,43.86,ঐ
3.37,18.31,27.24,7.99,-38.93,-105.24,-0.24,26.98,31.63,47.5,ঐ
-4.39,17.07,23.3,1.89,-40.84,-93.55,2.09,29.66,33.16,60.78,ঐ
