p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-23.54,20.1,23.65,13.59,5.56,-65.57,9.94,42.59,37.96,38.95,এ
-31.41,8.7,11.95,4.62,-1.15,-53.0,18.59,46.83,39.84,41.01,এ
-31.77,14.89,17.41,7.55,0.57,-52.43,16.39,46.51,40.28,41.85,এ
-9.13,33.0,38.35,22.92,11.03,-80.05,-0.97,36.64,34.41,35.92,এ
-15.75,28.75,29.55,15.21,6.19,-72.9,8.91,43.05,37.91,39.04,এ
-22.77,27.14,27.74,13.61,4.88,-66.44,11.05,44.88,39.08,39.86,এ
-25.5,24.75,26.54,13.6,5.67,-65.64,11.54,45.13,39.95,41.18,এ
-25.95,25.02,26.13,13.57,6.9,-63.68,12.21,46.21,40.82,41.99,এ
-26.65,21.93,22.34,11.08,5.57,-61.62,12.22,45.0,40.7,41.98,এ
-30.43,17.17,16.23,7.01,4.23,-57.03,15.27,46.42,41.88,43.09,এ
-33.06,13.73,11.6,2.73,-0.14,-52.59,18.72,48.38,42.94,43.77,এ
-35.13,13.41,10.65,2.05,-0.28,-51.27,21.22,50.59,44.86,45.83,এ
-13.43,36.21,36.1,20.35,10.98,-66.33,5.61,44.37,38.89,39.25,এ
-2.02,18.68,25.53,11.24,6.96,-69.73,9.03,46.79,40.13,45.12,এ
-2.3,30.51,34.84,18.18,13.01,-76.55,7.98,46.87,41.09,43.17,এ
-15.59,34.97,34.32,17.47,10.46,-67.23,11.24,43.31,38.81,37.75,এ
-4.92,40.53,40.59,23.54,15.84,-67.93,12.65,48.62,43.06,39.9,এ
-6.68,36.43,38.4,22.93,17.26,-67.11,9.47,45.0,42.38,40.59,এ
-6.83,37.17,38.44,22.52,17.2,-65.21,9.55,44.89,42.17,40.58,এ
-7.42,36.07,37.81,22.36,16.94,-66.46,10.36,44.85,41.06,39.73,এ
-4.54,37.32,40.79,25.25,17.91,-75.79,5.68,39.67,36.95,36.59,এ
-0.6,40.37,42.73,26.07,18.19,-75.85,5.08,40.73,37.38,36.29,এ
-8.44,34.09,34.11,19.17,12.97,-69.13,13.89,46.85,42.03,40.09,এ
-16.17,27.87,28.26,15.28,9.27,-69.96,13.62,44.1,40.48,38.49,এ
-19.28,25.17,25.29,12.18,5.68,-67.96,13.67,43.67,39.51,38.16,এ
-21.08,11.96,11.48,0.63,-4.2,-68.21,10.23,37.74,37.61,41.61,এ
-28.09,10.59,9.83,0.36,0.43,-60.75,13.65,42.92,41.11,41.76,এ
-18.97,17.67,27.78,12.96,11.6,-61.17,13.22,47.02,42.19,41.03,এ
-19.3,22.47,25.61,16.87,15.11,-56.13,11.34,45.94,46.46,44.28,এ
-24.92,23.95,23.96,3.96,10.61,-53.17,14.41,41.57,34.17,37.46,এ
-21.49,38.76,38.7,4.55,-5.17,-52.35,17.3,56.73,34.71,40.05,এ
-22.44,23.97,25.42,4.44,9.99,-54.44,13.49,47.82,39.03,42.82,এ
-24.86,7.04,13.63,7.2,11.32,-54.42,14.42,42.21,42.92,45.91,এ
-18.63,44.67,44.85,25.51,16.93,-53.33,18.25,61.16,47.13,45.24,এ
0.75,46.83,46.57,28.08,19.69,-69.77,16.85,60.09,48.42,45.55,এ
4.58,43.38,44.74,25.81,18.2,-76.25,12.98,54.73,45.91,44.63,এ
-5.48,45.11,45.34,26.24,18.33,-67.61,13.79,55.75,46.11,44.55,এ
-23.91,25.75,24.87,9.83,3.52,-70.21,14.59,49.48,39.81,43.49,এ
-5.09,29.22,33.32,18.06,8.47,-70.64,11.84,47.88,43.29,43.19,এ
-13.66,32.37,34.05,16.48,6.45,-64.84,5.9,41.46,37.57,38.49,এ
-15.0,34.84,34.32,17.23,10.05,-66.64,7.9,43.07,39.63,41.56,এ
-5.2,26.54,32.14,16.2,8.76,-79.63,9.15,43.93,39.52,41.1,এ
-7.75,29.56,34.24,17.91,9.74,-76.44,9.43,44.18,39.55,40.91,এ
-7.35,34.48,38.05,20.69,11.02,-72.62,9.8,47.52,42.06,42.64,এ
-1.85,42.09,43.88,25.18,15.74,-67.99,11.41,54.51,45.42,42.85,এ
-9.13,35.77,41.51,25.23,14.84,-80.61,9.0,49.44,44.57,45.11,এ
-12.72,25.96,36.61,21.66,12.23,-79.17,-2.47,30.49,31.43,34.39,এ
-14.06,25.39,35.01,20.87,11.6,-78.82,-0.63,32.29,32.84,35.26,এ
-18.17,24.56,34.15,19.71,11.19,-80.81,-2.67,29.72,31.43,33.71,এ
-16.67,26.65,36.12,21.67,11.99,-79.72,-2.74,30.64,32.17,34.69,এ
-16.37,30.2,37.93,21.28,10.3,-80.96,-4.72,29.31,31.06,33.33,এ
-15.43,31.84,39.55,22.93,11.73,-79.57,-5.17,29.66,31.18,33.35,এ
7.01,40.65,51.14,33.81,26.28,-79.05,-8.02,34.6,37.17,37.05,এ
20.07,57.6,64.32,45.47,33.25,-80.44,-4.68,59.34,50.83,43.54,এ
17.96,43.98,56.24,35.98,28.85,-77.21,-3.0,45.34,41.09,43.51,এ
8.6,44.28,57.05,38.67,29.96,-77.04,-6.27,43.88,39.52,40.55,এ
14.95,50.3,56.16,35.52,20.39,-81.67,1.77,54.32,39.28,34.99,এ
17.68,42.89,43.9,28.26,18.02,-75.57,19.6,63.87,51.86,44.08,এ
14.67,41.45,44.41,29.01,19.02,-75.21,14.97,58.7,50.74,44.0,এ
15.31,48.76,50.93,34.57,22.62,-76.59,11.46,59.86,50.68,43.01,এ
15.16,50.98,50.53,33.98,22.49,-72.88,15.74,65.0,54.09,45.52,এ
11.66,45.31,46.2,29.13,17.01,-73.91,13.2,57.14,48.17,41.59,এ
11.56,16.87,31.57,15.35,9.42,-88.95,-5.46,24.77,25.96,28.22,এ
0.48,14.19,31.75,18.23,11.4,-91.75,-6.15,22.71,26.18,28.97,এ
1.0,25.8,37.42,22.76,14.18,-89.45,-4.01,27.88,29.78,30.98,এ
0.49,27.94,44.98,30.46,19.73,-100.13,-13.86,16.81,24.32,26.84,এ
-3.39,28.2,36.71,20.5,10.78,-82.76,-2.07,31.63,32.29,33.32,এ
-9.63,22.07,29.92,16.94,10.66,-81.42,4.92,36.3,35.49,36.33,এ
-15.77,19.79,29.63,16.44,8.12,-82.64,-2.16,27.4,29.36,32.22,এ
-7.52,25.97,38.32,23.77,14.72,-89.08,-6.87,24.14,27.35,30.57,এ
