p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-62.96,-67.44,-52.73,-55.2,-46.13,-118.52,109.82,136.49,127.83,87.32,আ
-64.23,-56.8,-53.26,-51.97,-42.3,-110.64,118.84,130.13,66.13,74.35,আ
-64.04,-63.67,-52.08,-56.59,-46.78,-105.37,86.79,126.37,121.92,93.67,আ
-75.46,-59.55,-54.42,-64.52,-62.16,-72.57,70.75,114.98,95.54,57.32,আ
-62.92,-63.68,-55.2,-69.77,-81.57,-142.57,115.64,144.11,116.35,57.75,আ
-66.28,-64.54,-56.27,-68.93,-81.67,-125.1,107.83,138.74,110.58,77.23,আ
-65.14,-67.24,-58.43,-69.93,-77.88,-120.23,99.89,133.78,101.46,66.46,আ
-59.2,-75.0,-66.3,-76.52,-78.35,-123.72,94.86,133.19,95.5,26.57,আ
-61.77,-71.49,-64.2,-72.81,-77.66,-123.83,91.27,126.24,93.88,50.39,আ
-62.02,-71.93,-64.67,-72.5,-78.02,-123.61,89.91,124.21,93.18,53.0,আ
-39.38,-64.33,-62.59,-61.68,-55.15,-81.69,30.04,81.7,51.21,48.11,আ
-32.63,-68.52,-71.38,-65.63,-55.89,-91.0,12.19,70.98,32.38,31.2,আ
-37.7,-58.44,-60.65,-59.91,-58.41,-86.52,32.58,77.92,45.19,50.74,আ
-35.56,-67.09,-68.58,-67.17,-62.24,-88.57,30.21,87.9,45.97,38.05,আ
-42.68,-66.45,-59.83,-66.39,-64.83,-95.39,82.37,120.62,77.78,58.9,আ
-47.92,-65.63,-58.13,-68.49,-74.46,-94.37,100.26,132.67,96.19,75.0,আ
-43.65,-68.55,-62.45,-69.97,-69.55,-96.16,81.09,121.07,77.05,42.42,আ
-40.45,-73.17,-67.77,-73.11,-68.8,-97.73,65.04,118.83,66.6,33.33,আ
-41.02,-72.23,-65.78,-71.77,-68.64,-94.97,74.91,122.06,71.7,38.76,আ
-46.95,-72.63,-64.88,-75.52,-77.68,-98.45,91.55,133.46,93.5,27.96,আ
-46.47,-73.08,-67.07,-75.48,-74.74,-90.73,77.28,124.97,78.51,30.46,আ
-46.32,-74.32,-67.26,-74.85,-73.17,-88.22,67.95,121.27,78.36,39.78,আ
-42.37,-83.01,-73.32,-81.83,-68.41,-102.86,71.88,141.71,63.25,7.17,আ
-29.2,-78.33,-67.56,-83.24,-74.72,-129.18,126.56,157.34,125.95,-10.23,আ
