p1,p2,p3,p4,p5,r1,r2,r3,r4,r5,label
-53.46,50.81,29.42,-10.29,-12.72,-80.35,10.11,0.64,-1.39,-1.25,ণ
-52.56,48.93,27.87,-11.07,-12.61,-78.95,10.12,0.35,-2.38,-2.39,ণ
-53.09,50.34,29.09,-10.11,-12.37,-80.59,10.71,1.27,-1.09,-0.87,ণ
-52.88,49.29,28.5,-10.82,-12.91,-78.86,10.44,0.67,-1.82,-1.75,ণ
-52.95,49.42,28.67,-10.61,-12.61,-79.91,10.97,1.41,-1.32,-1.09,ণ
-53.28,49.02,29.32,-10.18,-12.38,-79.0,9.64,0.24,-2.2,-1.93,ণ
-53.99,48.57,29.55,-9.29,-11.34,-78.28,10.25,0.58,-2.26,-1.98,ণ
-53.47,47.4,29.02,-10.24,-12.3,-78.73,10.07,0.47,-2.2,-2.1,ণ
-46.78,53.58,29.02,-13.84,-14.68,-85.55,9.74,0.66,-3.87,-4.61,ণ
-47.06,52.48,28.61,-14.29,-15.24,-84.48,8.79,0.36,-4.31,-4.99,ণ
-46.72,51.8,27.98,-14.96,-16.25,-85.25,10.07,1.18,-3.38,-4.34,ণ
-45.93,52.07,27.71,-13.92,-15.39,-89.06,10.34,1.68,-2.18,-2.74,ণ
-48.24,50.07,27.84,-11.73,-13.15,-87.86,11.41,2.91,-2.46,-2.25,ণ
-48.43,47.23,26.97,-12.5,-14.2,-86.84,12.86,3.32,-2.08,-2.26,ণ
-49.09,48.14,27.62,-12.14,-13.94,-88.57,13.11,3.94,-1.54,-1.81,ণ
-48.25,47.37,26.56,-12.85,-14.19,-86.75,12.64,3.24,-2.26,-2.46,ণ
-48.61,48.06,27.35,-12.64,-14.25,-86.88,11.82,2.96,-2.38,-2.49,ণ
-48.49,46.75,26.51,-12.77,-14.26,-85.88,11.7,2.51,-3.49,-3.74,ণ
-47.21,45.18,24.91,-14.43,-16.2,-85.93,11.34,2.02,-4.01,-4.53,ণ
-46.96,45.26,25.36,-14.12,-15.81,-84.82,11.19,1.92,-4.12,-4.58,ণ
-47.65,46.05,26.16,-14.17,-15.99,-85.66,11.01,1.93,-3.91,-4.59,ণ
-47.02,45.98,25.45,-15.47,-17.8,-87.88,13.68,4.71,-1.38,-2.22,ণ
-46.74,44.26,24.75,-15.01,-16.78,-85.54,12.55,2.9,-3.19,-4.01,ণ
-47.8,44.6,25.48,-14.4,-16.57,-85.65,13.23,3.28,-2.65,-3.36,ণ
-48.25,44.58,25.51,-14.03,-15.86,-83.18,12.39,2.92,-3.14,-4.08,ণ
-48.6,43.91,24.63,-14.26,-16.04,-83.54,11.53,2.58,-3.53,-3.82,ণ
-46.25,44.77,25.24,-15.1,-17.4,-87.09,12.11,1.81,-3.03,-3.73,ণ
-47.33,44.92,25.89,-14.2,-16.59,-87.83,14.84,4.18,-1.3,-2.01,ণ
-47.28,43.84,24.95,-15.4,-18.17,-89.03,14.53,4.55,-1.49,-2.23,ণ
-46.6,42.96,24.88,-15.48,-18.12,-86.1,13.67,3.69,-2.36,-2.97,ণ
-49.96,48.49,21.53,-13.48,-12.58,-77.54,6.18,-0.62,-4.95,-5.88,ণ
-52.61,49.66,24.96,-9.7,-9.28,-73.4,2.73,-2.65,-5.67,-6.01,ণ
-50.65,47.27,22.13,-12.19,-11.34,-74.72,4.68,-2.06,-6.07,-6.44,ণ
-51.11,47.15,22.08,-12.37,-11.61,-74.74,5.3,-1.33,-5.81,-6.79,ণ
-51.02,45.74,20.69,-13.2,-12.53,-74.62,6.26,-0.99,-5.84,-6.61,ণ
-53.53,45.82,22.09,-9.85,-10.43,-76.44,5.96,-1.35,-4.94,-6.72,ণ
-54.68,44.65,22.19,-9.8,-10.52,-75.27,6.34,-1.04,-6.11,-7.25,ণ
-55.83,45.01,23.09,-9.62,-11.06,-74.44,8.4,0.77,-4.86,-6.68,ণ
-54.92,51.33,27.54,-4.6,-5.69,-74.54,6.83,-1.57,-5.33,-6.52,ণ
-55.5,49.06,25.41,-6.04,-6.88,-71.06,6.72,-1.14,-5.11,-5.89,ণ
-52.81,48.47,26.94,-7.09,-7.69,-72.05,4.4,-3.71,-5.91,-6.45,ণ
-52.4,45.68,24.99,-7.88,-8.29,-71.05,6.15,-3.0,-6.62,-7.29,ণ
-53.2,45.22,25.22,-7.49,-8.17,-71.35,6.52,-2.32,-5.98,-6.52,ণ
-51.65,54.52,29.85,-8.45,-10.74,-90.7,15.78,5.52,1.98,1.14,ণ
-51.86,58.11,34.03,-6.53,-9.33,-86.88,11.51,0.43,-0.4,0.22,ণ
-50.88,56.86,31.75,-8.37,-10.79,-89.09,12.86,0.6,-0.9,-0.86,ণ
-51.12,54.32,33.63,-9.29,-11.66,-86.67,10.69,-0.12,-3.19,-2.23,ণ
-51.01,56.83,38.15,-6.37,-9.06,-83.27,9.43,-0.78,-3.28,-1.97,ণ
-51.33,53.98,33.16,-9.94,-12.32,-86.94,9.89,-0.83,-3.64,-2.75,ণ
-51.44,56.43,35.26,-8.99,-11.93,-89.22,12.67,1.79,-1.21,-0.34,ণ
-51.39,56.65,35.93,-8.71,-11.84,-90.56,14.21,2.72,-0.38,0.34,ণ
-51.49,55.73,36.97,-7.72,-10.91,-87.67,11.8,1.56,-1.43,-0.53,ণ
-52.22,54.96,34.9,-8.13,-10.76,-86.63,9.9,-0.53,-3.15,-1.97,ণ
-53.27,55.69,35.74,-7.89,-11.16,-89.66,12.78,1.51,-1.72,-0.83,ণ
-50.38,54.15,34.79,-9.16,-11.86,-85.44,9.9,-0.77,-3.73,-2.59,ণ
-48.65,52.05,32.62,-11.36,-14.39,-87.96,14.21,2.27,-1.87,-1.09,ণ
-51.78,54.41,35.21,-7.99,-11.33,-88.98,14.39,3.28,-0.34,0.67,ণ
-49.14,53.25,32.02,-11.13,-14.5,-88.33,13.28,1.97,-1.9,-1.55,ণ
-51.11,52.63,33.32,-9.7,-13.19,-92.63,15.95,4.51,0.39,0.59,ণ
-50.48,52.24,34.65,-9.08,-12.72,-90.28,16.0,4.65,0.53,1.33,ণ
-51.33,50.18,33.57,-8.6,-12.06,-86.92,13.16,2.18,-1.56,-0.58,ণ
-51.94,50.28,33.21,-8.88,-11.97,-87.74,14.83,3.3,-1.28,-0.38,ণ
-50.77,47.62,31.5,-10.15,-13.41,-87.09,15.03,3.24,-1.42,-0.77,ণ
-50.84,47.2,32.2,-9.93,-13.29,-85.94,13.53,2.29,-2.3,-1.62,ণ
-51.09,47.8,32.39,-9.68,-12.6,-86.29,13.34,1.68,-2.5,-1.77,ণ
-51.63,47.44,32.54,-9.21,-12.7,-85.2,13.24,1.81,-2.06,-1.24,ণ
-51.57,46.11,31.52,-9.79,-13.03,-86.11,14.26,2.86,-1.86,-1.02,ণ
-50.77,44.87,30.73,-10.89,-14.42,-86.43,14.52,3.01,-1.67,-0.88,ণ
-52.49,46.39,32.27,-9.19,-12.69,-85.4,13.97,2.5,-1.88,-1.07,ণ
-51.09,44.77,30.56,-10.55,-13.46,-85.64,14.18,2.5,-1.99,-1.4,ণ
-52.13,56.04,30.94,-5.48,-7.81,-80.79,6.28,-1.0,-7.49,-4.41,ণ
-53.69,59.73,36.04,-3.95,-7.44,-82.18,5.61,-0.55,-5.2,-1.64,ণ
-53.92,57.15,34.01,-4.29,-7.4,-78.27,5.62,-1.41,-6.87,-3.49,ণ
-55.04,57.06,34.54,-3.74,-6.94,-78.58,5.29,-1.56,-6.77,-3.37,ণ
-54.63,56.2,32.63,-5.05,-8.84,-79.36,5.64,-0.98,-6.8,-3.39,ণ
-54.8,55.05,32.26,-5.21,-8.98,-80.81,8.07,0.69,-5.15,-1.82,ণ
-54.46,53.81,30.86,-5.03,-8.92,-81.14,7.49,-1.04,-7.35,-3.48,ণ
-52.39,53.95,31.03,-6.64,-10.47,-80.88,10.64,0.94,-6.56,-3.57,ণ
-52.42,50.68,28.32,-9.11,-12.52,-81.98,11.31,0.99,-6.72,-3.76,ণ
-53.62,52.5,29.54,-7.48,-11.04,-89.57,17.22,5.93,-1.78,0.32,ণ
-56.52,53.43,32.24,-4.76,-8.37,-86.71,12.88,3.62,-3.28,-0.73,ণ
-56.7,51.26,31.41,-4.59,-8.83,-83.56,11.48,3.1,-4.35,-1.51,ণ
-58.13,52.37,32.64,-3.3,-7.96,-85.23,13.75,5.48,-2.33,0.52,ণ
-59.04,51.77,32.51,-2.3,-7.32,-88.22,16.02,7.61,-0.56,1.69,ণ
-54.68,49.06,28.69,-6.3,-10.91,-87.93,15.59,5.68,-1.85,0.48,ণ
-57.46,49.63,31.22,-3.22,-7.63,-85.13,14.9,5.44,-1.84,0.94,ণ
-57.2,48.05,30.16,-3.86,-8.11,-83.47,13.64,4.46,-2.78,-0.79,ণ
-58.19,46.2,29.75,-4.02,-8.97,-85.28,15.36,6.2,-1.96,0.24,ণ
-58.08,43.5,29.1,-3.97,-8.72,-81.54,13.85,4.53,-3.89,-2.02,ণ
-58.15,41.92,28.82,-4.32,-8.76,-82.42,14.83,5.38,-2.66,-1.17,ণ
-53.76,56.32,26.28,-5.54,-6.45,-79.83,12.18,4.53,-2.42,-0.49,ণ
-53.07,51.74,23.89,-8.01,-8.95,-78.79,10.33,3.18,-4.39,-2.1,ণ
-53.8,51.78,24.56,-7.88,-8.29,-82.93,11.71,3.57,-3.19,-0.18,ণ
-51.66,51.13,23.86,-7.96,-7.79,-84.55,14.28,4.57,-2.53,0.16,ণ
-50.93,47.44,21.82,-9.57,-9.15,-83.95,14.58,5.29,-2.78,-0.41,ণ
-52.59,48.09,23.18,-7.88,-8.23,-83.07,13.69,5.13,-2.6,-0.32,ণ
-54.23,48.53,24.91,-5.38,-6.52,-76.95,11.12,3.2,-4.61,-1.85,ণ
-54.38,48.33,24.21,-6.42,-7.42,-81.34,14.2,5.84,-2.49,-0.26,ণ
-53.42,46.5,23.55,-6.63,-7.59,-81.11,14.58,5.71,-3.12,-1.02,ণ
-52.16,44.12,21.36,-8.89,-10.43,-78.35,12.17,3.79,-5.42,-3.15,ণ
-51.58,45.84,23.41,-11.02,-12.6,-83.07,12.96,4.51,-3.23,-0.33,ণ
-53.27,43.3,21.35,-10.73,-12.46,-80.08,12.44,4.28,-4.14,-1.86,ণ
-54.18,44.58,21.25,-11.2,-12.94,-83.35,14.98,6.46,-1.39,0.45,ণ
-54.26,45.1,21.96,-10.05,-12.25,-82.03,14.1,5.48,-1.68,0.38,ণ
-52.3,43.24,19.96,-12.78,-15.18,-83.69,15.98,6.83,-1.4,0.2,ণ
-53.78,44.21,21.19,-11.13,-13.16,-84.46,16.12,7.15,-0.51,1.48,ণ
-55.09,45.79,22.54,-10.05,-12.62,-86.43,17.42,8.38,0.7,2.18,ণ
-53.88,44.78,21.52,-11.43,-13.99,-86.69,17.04,8.18,0.48,2.05,ণ
-60.83,50.53,28.19,-3.93,-6.95,-86.62,15.24,7.61,0.99,2.84,ণ
-55.88,45.99,22.74,-10.07,-12.88,-87.78,17.35,8.6,0.87,2.3,ণ
-55.65,45.37,22.83,-9.78,-12.51,-86.48,18.0,8.94,0.63,2.07,ণ
0.41,-12.67,-16.05,-7.35,-4.64,53.44,-38.85,-67.44,-85.03,-81.94,ত
-1.18,-15.08,-19.26,-10.24,-7.34,50.4,-38.03,-67.38,-84.97,-82.2,ত
1.49,-12.99,-16.04,-7.57,-5.08,52.48,-38.58,-67.11,-84.43,-81.74,ত
-4.03,-14.53,-20.14,-12.69,-9.91,52.19,-34.91,-63.27,-82.49,-81.16,ত
-0.48,-15.49,-19.49,-10.65,-7.54,49.82,-38.01,-67.62,-85.5,-83.35,ত
-0.7,-16.54,-20.35,-10.87,-7.68,48.09,-38.08,-68.13,-86.17,-83.81,ত
-1.33,-16.33,-20.76,-11.75,-8.74,48.56,-37.57,-67.58,-85.95,-84.22,ত
-1.07,-16.52,-20.87,-11.67,-8.58,47.92,-37.75,-67.85,-86.52,-84.81,ত
-0.55,-17.17,-21.14,-11.58,-8.33,47.39,-38.35,-68.69,-87.22,-85.08,ত
-2.2,-17.1,-21.75,-12.52,-9.29,47.28,-37.09,-67.47,-86.33,-84.47,ত
-1.19,-16.85,-21.13,-11.77,-8.48,47.65,-37.77,-68.22,-86.83,-84.92,ত
-1.19,-16.48,-20.74,-11.47,-8.05,48.19,-37.86,-68.44,-86.99,-84.96,ত
-0.51,-16.59,-20.63,-11.36,-8.16,48.27,-38.3,-68.96,-87.6,-85.64,ত
-0.7,-16.9,-21.18,-11.92,-8.57,47.49,-38.33,-68.58,-87.24,-85.13,ত
-0.77,-17.72,-21.96,-12.4,-9.12,46.77,-38.24,-68.94,-87.17,-85.42,ত
-2.64,-17.23,-22.23,-13.1,-9.87,47.85,-36.91,-67.32,-86.12,-84.47,ত
-1.07,-17.74,-22.08,-12.58,-9.1,46.58,-38.11,-68.94,-87.64,-85.76,ত
-1.29,-16.92,-21.18,-11.86,-8.69,47.79,-37.71,-68.3,-87.02,-85.27,ত
-2.07,-18.01,-22.88,-13.74,-10.27,46.24,-37.22,-68.18,-87.31,-85.72,ত
0.23,-18.69,-22.69,-12.7,-9.13,44.94,-39.28,-70.88,-89.51,-88.03,ত
-0.82,-17.66,-21.95,-12.29,-8.93,46.38,-38.28,-69.42,-88.27,-86.3,ত
-1.82,-12.73,-17.84,-10.55,-7.3,54.21,-36.31,-64.15,-82.26,-80.92,ত
-0.15,-12.33,-16.33,-8.52,-5.27,53.81,-37.88,-66.18,-83.62,-82.2,ত
0.58,-11.26,-14.8,-6.82,-3.49,55.13,-38.3,-66.28,-83.87,-82.05,ত
0.57,-13.2,-17.26,-9.23,-5.48,52.57,-38.57,-67.08,-84.86,-83.07,ত
-1.31,-12.77,-17.41,-9.89,-6.61,53.1,-36.97,-64.95,-83.09,-81.85,ত
-0.74,-12.49,-16.83,-9.34,-6.11,53.48,-37.84,-65.76,-83.71,-82.21,ত
-1.15,-14.27,-19.13,-11.1,-7.17,51.06,-37.53,-66.62,-85.24,-84.16,ত
-0.93,-13.55,-18.31,-10.43,-6.9,52.32,-37.42,-65.85,-84.16,-83.01,ত
-0.1,-13.69,-18.34,-10.6,-6.89,51.9,-38.16,-66.56,-84.96,-83.72,ত
2.17,-13.62,-16.9,-8.48,-4.56,51.31,-40.04,-68.8,-86.41,-84.8,ত
-0.33,-15.7,-20.36,-12.03,-7.56,49.63,-38.35,-68.03,-86.75,-85.52,ত
-3.13,-15.46,-21.33,-13.86,-10.24,49.62,-36.22,-65.42,-84.15,-83.66,ত
-1.1,-14.43,-19.15,-11.22,-7.86,50.87,-37.72,-66.68,-84.92,-83.91,ত
-1.22,-15.1,-19.91,-11.87,-8.02,50.02,-37.92,-66.99,-85.52,-84.74,ত
-1.02,-15.25,-20.16,-11.96,-8.01,49.48,-37.87,-67.53,-86.22,-85.19,ত
-2.19,-15.04,-20.14,-12.21,-8.29,49.42,-36.88,-66.25,-85.37,-84.49,ত
-1.99,-16.57,-21.79,-13.19,-8.98,47.72,-37.25,-67.54,-86.76,-85.69,ত
-1.73,-16.12,-21.38,-12.94,-8.74,48.55,-37.39,-67.43,-86.61,-86.01,ত
-0.71,-17.04,-21.95,-13.1,-8.63,46.81,-38.34,-69.26,-88.21,-87.51,ত
-2.26,-17.27,-22.87,-14.26,-9.65,46.4,-37.04,-67.94,-87.95,-87.57,ত
-1.26,-17.74,-22.93,-16.19,-13.84,48.16,-35.27,-64.18,-81.14,-84.12,ত
0.35,-18.28,-22.96,-15.95,-12.94,46.66,-36.55,-65.93,-82.47,-85.36,ত
0.15,-18.25,-23.2,-16.11,-13.23,47.29,-36.55,-65.98,-82.51,-85.41,ত
-0.98,-19.02,-24.3,-17.31,-14.17,46.03,-35.8,-65.44,-82.74,-86.08,ত
-4.71,-18.26,-24.73,-18.53,-15.97,47.49,-33.04,-62.06,-80.35,-84.51,ত
-0.96,-19.54,-24.91,-17.68,-14.41,45.14,-36.19,-66.18,-83.55,-86.85,ত
-0.67,-19.04,-24.21,-16.93,-13.79,45.5,-36.27,-66.14,-83.36,-86.87,ত
-1.82,-19.41,-25.06,-17.86,-14.91,45.62,-35.48,-65.36,-83.0,-86.65,ত
-1.36,-18.66,-24.14,-17.31,-14.5,46.22,-35.63,-65.15,-82.8,-86.42,ত
-2.25,-19.56,-25.4,-18.62,-15.57,45.15,-35.14,-64.99,-82.93,-86.69,ত
-2.43,-19.53,-25.29,-18.51,-15.57,45.59,-35.02,-64.85,-82.24,-86.38,ত
-1.58,-20.13,-25.76,-18.48,-15.24,44.75,-35.81,-66.19,-83.87,-87.79,ত
-3.46,-20.05,-25.99,-19.37,-16.39,45.18,-34.14,-63.88,-82.02,-85.95,ত
-2.04,-20.08,-25.88,-18.84,-15.67,44.73,-35.52,-65.74,-83.35,-87.26,ত
-2.28,-19.54,-25.45,-18.73,-15.72,45.97,-35.31,-65.04,-82.94,-86.8,ত
-1.85,-19.82,-25.42,-18.63,-15.5,45.09,-35.64,-65.46,-83.11,-87.11,ত
-3.3,-20.73,-26.87,-20.14,-17.04,43.95,-34.66,-64.77,-82.74,-87.22,ত
-3.04,-19.32,-25.4,-18.92,-16.2,46.18,-34.88,-64.17,-81.96,-85.87,ত
-3.74,-19.86,-25.96,-19.53,-16.64,45.0,-34.5,-64.1,-81.95,-86.48,ত
-3.81,-19.91,-26.21,-19.81,-17.07,45.23,-34.42,-64.01,-82.19,-86.67,ত
-3.12,-20.04,-26.03,-19.38,-16.41,44.75,-34.99,-64.95,-82.8,-87.38,ত
-3.9,-19.69,-26.05,-19.66,-16.74,45.63,-34.31,-63.68,-81.83,-86.52,ত
-3.24,-20.89,-27.31,-20.45,-17.25,44.01,-34.51,-64.93,-83.43,-88.14,ত
-2.37,-20.69,-26.69,-19.71,-16.65,43.77,-35.32,-65.68,-83.84,-88.5,ত
-3.29,-21.03,-27.43,-20.49,-17.23,43.77,-34.64,-65.5,-83.75,-88.6,ত
-2.71,-20.78,-26.81,-19.86,-16.76,43.93,-35.08,-65.47,-83.67,-88.2,ত
-3.53,-20.96,-27.54,-20.73,-17.52,43.89,-34.51,-64.95,-83.57,-88.22,ত
-3.19,-20.63,-27.12,-20.48,-17.27,44.16,-34.85,-65.05,-83.3,-88.22,ত
-3.95,-20.87,-27.44,-20.84,-17.56,43.88,-34.29,-64.74,-83.28,-88.38,ত
-3.37,-21.08,-27.4,-20.8,-17.5,43.79,-34.69,-65.28,-83.54,-88.5,ত
-4.48,-21.23,-28.08,-21.45,-18.29,43.73,-33.77,-64.13,-82.73,-87.86,ত
-3.38,-22.05,-28.46,-21.38,-17.91,42.32,-34.75,-65.67,-84.39,-89.24,ত
-1.02,-21.97,-27.89,-20.59,-17.13,42.99,-36.67,-67.48,-84.52,-90.2,ত
-3.2,-22.39,-28.69,-20.83,-16.79,41.56,-35.17,-66.64,-84.5,-90.1,ত
-0.28,-21.68,-26.92,-19.11,-15.08,42.64,-37.52,-68.69,-85.39,-90.49,ত
0.21,-22.0,-27.29,-19.3,-14.86,41.8,-37.71,-69.49,-86.53,-91.59,ত
1.84,-22.4,-26.94,-18.47,-13.97,41.05,-39.21,-71.3,-87.64,-92.51,ত
0.79,-22.43,-27.54,-19.39,-15.1,41.43,-38.26,-70.37,-87.49,-92.49,ত
0.32,-21.89,-27.08,-19.02,-14.7,41.86,-37.98,-69.81,-86.81,-91.72,ত
-0.55,-21.43,-29.22,-21.43,-15.96,41.85,-33.7,-67.46,-89.35,-91.4,ত
2.18,-22.15,-29.16,-20.76,-14.94,41.24,-35.01,-68.89,-90.53,-92.28,ত
0.25,-22.74,-30.73,-22.25,-16.26,40.41,-33.68,-68.15,-90.45,-92.4,ত
0.44,-22.29,-30.08,-21.71,-15.78,40.93,-33.9,-68.24,-90.7,-92.91,ত
2.0,-23.12,-30.65,-21.89,-15.56,39.95,-35.16,-69.88,-91.9,-93.67,ত
3.31,-20.49,-27.19,-19.06,-13.35,43.74,-36.32,-69.62,-90.04,-91.44,ত
-1.76,-21.23,-29.65,-22.4,-16.94,42.67,-32.31,-65.26,-87.94,-90.19,ত
-0.66,-21.52,-29.42,-21.78,-16.18,42.54,-33.27,-66.49,-88.43,-90.6,ত
0.06,-23.17,-30.85,-22.75,-16.95,40.37,-33.57,-67.76,-89.39,-91.35,ত
2.77,-22.09,-28.59,-19.79,-13.7,41.29,-35.72,-69.53,-90.62,-91.81,ত
1.8,-21.82,-29.03,-20.53,-14.46,42.16,-34.58,-68.76,-90.44,-91.81,ত
1.59,-21.48,-28.55,-20.08,-14.07,41.84,-34.6,-68.64,-90.64,-92.43,ত
3.21,-21.51,-28.07,-19.36,-13.09,41.68,-35.93,-70.02,-91.44,-92.46,ত
2.12,-22.55,-29.43,-20.6,-14.44,40.2,-35.13,-69.49,-91.27,-92.53,ত
3.59,-22.3,-28.44,-19.0,-12.63,40.09,-36.55,-71.29,-92.76,-93.88,ত
3.39,-22.03,-28.29,-19.15,-12.91,41.07,-36.22,-70.91,-91.94,-93.0,ত
3.45,-22.09,-28.25,-19.22,-12.71,40.62,-36.42,-71.13,-92.33,-93.42,ত
3.66,-23.3,-29.78,-20.36,-13.56,39.38,-36.73,-72.1,-93.5,-94.95,ত
8.98,-21.49,-25.71,-15.5,-8.78,41.86,-40.32,-74.87,-93.73,-93.41,ত
6.1,-15.2,-18.94,-11.17,-6.84,49.39,-38.12,-68.69,-86.22,-85.8,ত
4.7,-18.36,-23.64,-15.17,-9.41,46.52,-36.87,-69.36,-88.98,-89.15,ত
7.04,-17.26,-21.17,-12.99,-7.83,47.02,-38.75,-70.56,-88.76,-88.43,ত
6.96,-19.99,-24.46,-15.28,-9.34,43.73,-38.69,-71.84,-90.73,-90.57,ত
5.05,-19.52,-25.0,-16.43,-10.51,44.32,-37.24,-70.26,-90.37,-90.64,ত
4.23,-20.84,-26.55,-17.55,-11.19,42.61,-36.83,-70.75,-90.97,-91.57,ত
4.71,-20.4,-26.02,-17.16,-11.14,42.78,-37.07,-70.56,-90.59,-91.04,ত
4.17,-21.02,-26.89,-17.93,-11.54,42.16,-36.69,-70.97,-91.68,-91.99,ত
4.88,-21.31,-26.72,-17.5,-11.37,41.4,-37.45,-71.57,-91.69,-92.39,ত
3.95,-20.77,-26.93,-17.99,-11.63,42.51,-36.62,-70.31,-91.09,-91.91,ত
5.59,-20.42,-26.0,-16.9,-10.54,42.85,-37.69,-71.47,-92.02,-92.83,ত
3.14,-19.97,-26.05,-17.59,-12.03,43.59,-36.12,-69.14,-89.37,-90.16,ত
5.8,-20.91,-26.62,-17.46,-10.9,42.26,-38.01,-72.08,-92.68,-93.62,ত
7.59,-21.82,-26.37,-16.27,-9.36,40.29,-39.58,-74.73,-94.02,-94.62,ত
2.78,-22.67,-29.25,-20.22,-13.44,39.47,-36.0,-70.71,-92.19,-93.45,ত
3.88,-21.1,-27.27,-18.6,-12.32,41.84,-36.6,-70.37,-91.55,-92.6,ত
1.79,-22.08,-29.11,-20.3,-13.8,40.57,-34.84,-69.23,-91.24,-92.69,ত
3.0,-21.53,-27.93,-19.28,-13.32,40.99,-36.04,-70.04,-91.21,-92.83,ত
4.5,-20.5,-26.15,-17.34,-11.36,42.32,-37.15,-71.06,-91.46,-92.4,ত
3.91,-20.82,-26.77,-17.62,-11.36,41.95,-36.66,-70.66,-91.42,-92.26,ত
5.34,-21.64,-27.12,-17.68,-11.15,40.73,-37.97,-72.55,-92.73,-93.66,ত
1.38,-21.69,-28.79,-20.34,-14.14,41.33,-35.06,-69.1,-90.68,-92.42,ত
2.56,-20.61,-27.19,-18.88,-12.81,42.36,-35.6,-69.36,-90.55,-92.32,ত
6.77,-21.48,-27.53,-17.7,-10.37,41.31,-38.6,-73.46,-94.26,-94.97,ত
6.72,-20.21,-24.89,-15.46,-8.93,42.43,-38.89,-72.87,-92.56,-92.85,ত
6.65,-22.23,-27.29,-17.36,-10.34,40.14,-38.91,-73.85,-93.96,-94.6,ত
6.26,-21.29,-26.49,-16.87,-10.0,41.4,-38.33,-72.98,-93.63,-94.57,ত
5.57,-20.04,-25.4,-16.42,-10.02,43.0,-37.49,-71.18,-91.63,-92.08,ত
10.55,-19.1,-21.35,-10.87,-4.1,42.92,-42.23,-75.89,-93.08,-91.27,ত
9.5,-19.74,-23.75,-13.95,-7.39,43.33,-40.27,-74.11,-92.89,-92.44,ত
12.02,-17.93,-20.73,-11.22,-4.98,45.14,-42.49,-75.82,-93.78,-93.63,ত
6.98,-21.52,-26.46,-16.3,-8.95,40.43,-39.05,-74.37,-95.0,-96.18,ত
9.19,-23.04,-27.18,-16.25,-8.77,37.76,-40.98,-77.24,-97.31,-97.82,ত
-3.85,-15.47,-22.4,-16.0,-15.53,50.92,-33.23,-59.45,-77.46,-81.72,ত
0.37,-12.36,-16.72,-10.14,-10.28,53.77,-35.93,-60.47,-76.46,-79.05,ত
1.49,-13.21,-17.59,-10.75,-10.67,52.03,-37.43,-62.87,-78.96,-81.78,ত
0.04,-14.85,-20.31,-13.91,-13.34,50.82,-36.51,-62.09,-79.03,-82.64,ত
-2.56,-14.21,-19.75,-13.84,-13.92,51.81,-35.16,-60.08,-76.84,-81.21,ত
-5.72,-14.66,-21.75,-16.73,-17.27,51.69,-32.56,-57.03,-74.69,-79.73,ত
-6.25,-17.93,-25.33,-19.43,-18.66,46.42,-33.13,-59.89,-78.58,-84.55,ত
-3.88,-16.56,-22.85,-16.53,-15.97,48.53,-34.75,-61.26,-78.59,-83.14,ত
-7.1,-17.09,-25.2,-19.92,-19.77,51.29,-31.01,-57.76,-77.2,-82.98,ত
-3.07,-17.45,-24.59,-18.66,-17.91,50.24,-31.61,-58.96,-78.02,-83.19,ত
-2.18,-16.72,-23.12,-17.18,-16.65,50.05,-32.9,-60.06,-78.57,-83.32,ত
-2.02,-17.28,-23.94,-17.91,-16.89,49.57,-33.04,-60.49,-79.56,-84.37,ত
0.57,-16.43,-22.12,-15.64,-14.59,49.87,-34.65,-62.39,-80.33,-84.12,ত
0.58,-16.84,-22.53,-15.72,-14.49,49.06,-34.82,-62.49,-80.78,-85.09,ত
0.22,-16.48,-22.16,-15.63,-14.52,49.8,-34.59,-62.05,-80.25,-84.54,ত
2.1,-16.19,-21.28,-14.57,-13.11,49.92,-35.99,-63.73,-81.39,-85.05,ত
-0.06,-17.72,-23.53,-16.86,-15.32,48.45,-34.61,-62.79,-81.5,-86.03,ত
-0.87,-17.78,-23.91,-17.1,-15.59,48.29,-34.12,-62.32,-81.08,-85.76,ত
0.89,-17.08,-22.65,-16.23,-14.85,49.7,-34.41,-61.87,-80.67,-84.91,ত
5.05,-17.28,-21.5,-13.86,-11.89,48.53,-37.29,-65.85,-83.61,-86.57,ত
3.97,-18.08,-23.3,-15.69,-13.28,49.31,-35.15,-64.94,-84.15,-87.58,ত
3.35,-18.16,-23.74,-16.24,-13.8,48.89,-34.5,-64.15,-83.7,-87.28,ত
5.62,-18.35,-23.05,-15.05,-12.5,47.78,-36.57,-66.37,-85.18,-88.56,ত
6.01,-18.79,-23.21,-14.8,-12.13,46.83,-37.39,-67.46,-85.72,-88.75,ত
8.03,-17.55,-21.07,-12.38,-9.4,47.52,-39.21,-69.02,-86.86,-89.18,ত
2.17,-24.87,-28.86,-18.36,-10.97,36.03,-41.35,-75.25,-94.08,-96.0,ত
3.93,-24.01,-27.71,-17.53,-10.2,37.84,-41.19,-74.37,-93.46,-95.0,ত
4.28,-23.69,-27.28,-17.08,-9.93,37.86,-41.75,-74.55,-93.41,-94.94,ত
-9.39,-22.25,-30.71,-24.71,-20.47,43.13,-30.49,-60.28,-82.24,-87.53,ত
0.04,-24.63,-29.85,-20.78,-14.41,38.46,-38.49,-70.82,-90.34,-92.95,ত
0.22,-23.33,-28.16,-19.25,-13.15,39.12,-38.11,-70.23,-89.87,-92.51,ত
